Level,Title,Page Number,Parent Title,Keywords,Filtered_Keywords
3,21.5.6 Change Journal,1021,"21.5.5 Mount Points, Symbolic Links, and Hard Links","[('accidentallydeletedorsimplylookatapreviousversionofthefile', 0.4077), ('theserverversionofwindowsusesshadowcopiestoefficientlymaintain', 0.3842), ('windowsimplementsthecapabilityofbringingavolumetoaknownstateand', 0.366), ('amountpointisimplementedasasymboliclinkwithassociateddata', 0.3151), ('unix', 0.306)]",[]
3,21.5.7 Volume Shadow Copies,1021,21.5.6 Change Journal,"[('accidentallydeletedorsimplylookatapreviousversionofthefile', 0.4077), ('theserverversionofwindowsusesshadowcopiestoefficientlymaintain', 0.3842), ('windowsimplementsthecapabilityofbringingavolumetoaknownstateand', 0.366), ('amountpointisimplementedasasymboliclinkwithassociateddata', 0.3151), ('unix', 0.306)]",[]
2,21.6 Networking,1022,21.5 File System,"[('networkinginterfaces', 0.5255), ('bymicrosoftand3comtoseparatenetworkadaptersfromtransportprotocols', 0.5186), ('internetprotocol', 0.4832), ('thendisinterfacewasdevelopedin1989', 0.4234), ('networking', 0.4201)]","['networkinginterfaces', 'bymicrosoftand3comtoseparatenetworkadaptersfromtransportprotocols', 'internetprotocol']"
3,21.6.1 Network Interfaces,1022,21.6 Networking,"[('networkinginterfaces', 0.5255), ('bymicrosoftand3comtoseparatenetworkadaptersfromtransportprotocols', 0.5186), ('internetprotocol', 0.4832), ('thendisinterfacewasdevelopedin1989', 0.4234), ('networking', 0.4201)]","['networkinginterfaces', 'bymicrosoftand3comtoseparatenetworkadaptersfromtransportprotocols', 'internetprotocol']"
3,21.6.2 Protocols,1022,21.6.1 Network Interfaces,"[('networkinginterfaces', 0.5255), ('bymicrosoftand3comtoseparatenetworkadaptersfromtransportprotocols', 0.5186), ('internetprotocol', 0.4832), ('thendisinterfacewasdevelopedin1989', 0.4234), ('networking', 0.4201)]","['networkinginterfaces', 'bymicrosoftand3comtoseparatenetworkadaptersfromtransportprotocols', 'internetprotocol']"
3,21.6.3 Redirectors and Servers,1024,21.6.2 Protocols,"[('windowsservicesprovide', 0.6012), ('theclientstubcodeandthedescriptorsnecessarytopackandunpacktheargu', 0.5638), ('omanagerrecognizesthattheaccessisforaremotefileandcallsa', 0.5053), ('dcomcanbeusedoveranetworkutilizing', 0.4894), ('serversruninkernelmode', 0.4822)]","['windowsservicesprovide', 'theclientstubcodeandthedescriptorsnecessarytopackandunpacktheargu', 'omanagerrecognizesthattheaccessisforaremotefileandcallsa', 'dcomcanbeusedoveranetworkutilizing', 'serversruninkernelmode']"
3,21.6.4 Domains,1026,21.6.3 Redirectors and Servers,"[('serversthatshareacommonsecuritypolicyanduserdatabase', 0.4891), ('sharedresourcesontheirvariouscomputersinthegroup', 0.4466), ('apiisthefundamentalinterfacetothecapabilitiesofwindows', 0.3988), ('windowsusestheconceptofadomain', 0.3704), ('manynetworkedenvironmentshavenat', 0.3658)]",['serversthatshareacommonsecuritypolicyanduserdatabase']
3,21.6.5 Active Directory,1026,21.6.4 Domains,"[('serversthatshareacommonsecuritypolicyanduserdatabase', 0.4891), ('sharedresourcesontheirvariouscomputersinthegroup', 0.4466), ('apiisthefundamentalinterfacetothecapabilitiesofwindows', 0.3988), ('windowsusestheconceptofadomain', 0.3704), ('manynetworkedenvironmentshavenat', 0.3658)]",['serversthatshareacommonsecuritypolicyanduserdatabase']
2,21.7 Programmer Interface,1026,21.6 Networking,"[('serversthatshareacommonsecuritypolicyanduserdatabase', 0.4891), ('sharedresourcesontheirvariouscomputersinthegroup', 0.4466), ('apiisthefundamentalinterfacetothecapabilitiesofwindows', 0.3988), ('windowsusestheconceptofadomain', 0.3704), ('manynetworkedenvironmentshavenat', 0.3658)]",['serversthatshareacommonsecuritypolicyanduserdatabase']
3,21.7.1 Access to Kernel Objects,1026,21.7 Programmer Interface,"[('serversthatshareacommonsecuritypolicyanduserdatabase', 0.4891), ('sharedresourcesontheirvariouscomputersinthegroup', 0.4466), ('apiisthefundamentalinterfacetothecapabilitiesofwindows', 0.3988), ('windowsusestheconceptofadomain', 0.3704), ('manynetworkedenvironmentshavenat', 0.3658)]",['serversthatshareacommonsecuritypolicyanduserdatabase']
3,21.7.2 Sharing Objects Between Processes,1027,21.7.1 Access to Kernel Objects,"[('andchildcanachieveinterprocesscommunicationthroughthesharedobjects', 0.5709), ('thefirstprocesscallsoneofthe', 0.5169), ('thethirdwaytoshareobjectsisviathe', 0.5058), ('handlesreferencingtheobject', 0.4812), ('lpsecuritydescriptor', 0.4616)]","['andchildcanachieveinterprocesscommunicationthroughthesharedobjects', 'thefirstprocesscallsoneofthe', 'thethirdwaytoshareobjectsisviathe', 'handlesreferencingtheobject', 'lpsecuritydescriptor']"
3,21.7.3 Process Management,1028,21.7.2 Sharing Objects Between Processes,"[('processisaloadedinstanceofanapplicationanda', 0.5704), ('getcurrentprocess', 0.4726), ('openprocess', 0.4447), ('createthread', 0.4406), ('dwprocessbid', 0.427)]","['processisaloadedinstanceofanapplicationanda', 'getcurrentprocess']"
3,21.7.4 IPC Using Windows Messaging,1033,21.7.3 Process Management,"[('italsosupportssimplerusagemodels', 0.3918), ('programmer', 0.382), ('bsdsocketsbuthassomeaddedwindowsextensions', 0.3745), ('ipv6support', 0.3739), ('thepostroutinesareasynchronous', 0.3447)]",[]
3,21.7.5 Memory Management,1034,21.7.4 IPC Using Windows Messaging,"[('32apiprovidesseveralwaysforanapplicationtousememory', 0.3911), ('changewindowmessagefilterex', 0.3882), ('mappingobjectcanbesharedbyinheritance', 0.378), ('bothprocessesmapthesamefileintotheirvirtual', 0.3615), ('managermarkstheapplicationas', 0.3606)]",[]
2,21.8 Summary,1037,21.7 Programmer Interface,"[('requestfreephysicalpagesof', 0.5602), ('windowssupportsmultipleoperatingenvironmentsandsymmetricmul', 0.5387), ('accessmorephysicalmemorythanvirtualaddressspace', 0.5085), ('byrequestingvariousregionsofphys', 0.5009), ('whichmayhavemorethan4gbof', 0.4963)]","['requestfreephysicalpagesof', 'windowssupportsmultipleoperatingenvironmentsandsymmetricmul', 'accessmorephysicalmemorythanvirtualaddressspace', 'byrequestingvariousregionsofphys', 'whichmayhavemorethan4gbof']"
2,Practice Exercises,1038,21.8 Summary,"[('upgradehardware', 0.4207), ('allowingprogrammerstouseallofwindows', 0.3626), ('13describesomeofthewaysinwhichanapplicationcanusememoryvia', 0.3427), ('3describethebooting', 0.3283), ('4describethethreemainarchitecturallayersof', 0.3111)]",[]
2,Further Reading,1039,Practice Exercises,"[('microsoft', 0.4133), ('2017', 0.3572), ('deepoverviewof', 0.3108), ('897', 0.2949), ('seventhedition', 0.2625)]",[]
2,Bibliography,1039,Further Reading,"[('microsoft', 0.4133), ('2017', 0.3572), ('deepoverviewof', 0.3108), ('897', 0.2949), ('seventhedition', 0.2625)]",[]
2,Chapter 21 Exercises,1040,Bibliography,"[('22whatisthefiberabstractionprovidedbywindows', 0.6845), ('tablepagestoandfromdisk', 0.6155), ('accesspagefacilityprovidedin', 0.615), ('14underwhatcircumstanceswouldoneusethedeferredprocedurecalls', 0.5983), ('17describeausefulapplicationoftheno', 0.5627)]","['22whatisthefiberabstractionprovidedbywindows', 'tablepagestoandfromdisk', 'accesspagefacilityprovidedin', '14underwhatcircumstanceswouldoneusethedeferredprocedurecalls', '17describeausefulapplicationoftheno']"
0,PART TEN APPENDICES,1043,PART NINE CASE STUDIES,"[('tionandcomputingservices', 0.5615), ('nowthatyouunderstandthefundamentalconceptsofoperatingsystems', 0.5457), ('onereasontostudyearlyarchitecturesandoperatingsystemsisthatafeature', 0.5409), ('agoodexampleoffeaturemigrationstartedwiththemultiplexedinforma', 0.5206), ('inthebibliographicalnotesattheendofthechapter', 0.4882)]","['tionandcomputingservices', 'nowthatyouunderstandthefundamentalconceptsofoperatingsystems', 'onereasontostudyearlyarchitecturesandoperatingsystemsisthatafeature', 'agoodexampleoffeaturemigrationstartedwiththemultiplexedinforma', 'inthebibliographicalnotesattheendofthechapter']"
1,Appendix A Influential Operating Systems,1043,PART TEN APPENDICES,"[('tionandcomputingservices', 0.5615), ('nowthatyouunderstandthefundamentalconceptsofoperatingsystems', 0.5457), ('onereasontostudyearlyarchitecturesandoperatingsystemsisthatafeature', 0.5409), ('agoodexampleoffeaturemigrationstartedwiththemultiplexedinforma', 0.5206), ('inthebibliographicalnotesattheendofthechapter', 0.4882)]","['tionandcomputingservices', 'nowthatyouunderstandthefundamentalconceptsofoperatingsystems', 'onereasontostudyearlyarchitecturesandoperatingsystemsisthatafeature', 'agoodexampleoffeaturemigrationstartedwiththemultiplexedinforma', 'inthebibliographicalnotesattheendofthechapter']"
2,A.1 Feature Migration,1043,Appendix A Influential Operating Systems,"[('tionandcomputingservices', 0.5615), ('nowthatyouunderstandthefundamentalconceptsofoperatingsystems', 0.5457), ('onereasontostudyearlyarchitecturesandoperatingsystemsisthatafeature', 0.5409), ('agoodexampleoffeaturemigrationstartedwiththemultiplexedinforma', 0.5206), ('inthebibliographicalnotesattheendofthechapter', 0.4882)]","['tionandcomputingservices', 'nowthatyouunderstandthefundamentalconceptsofoperatingsystems', 'onereasontostudyearlyarchitecturesandoperatingsystemsisthatafeature', 'agoodexampleoffeaturemigrationstartedwiththemultiplexedinforma', 'inthebibliographicalnotesattheendofthechapter']"
2,A.2 Early Systems,1044,A.1 Feature Migration,"[('opedfrom1965to1970atthemassachusettsinstituteoftechnology', 0.5632), ('weturnourattentionnowtoahistoricaloverviewofearlycomputersystems', 0.5354), ('multiprocessor1960', 0.5193), ('unixbecamethebasis', 0.4973), ('mainframes1950', 0.4614)]","['opedfrom1965to1970atthemassachusettsinstituteoftechnology', 'weturnourattentionnowtoahistoricaloverviewofearlycomputersystems', 'multiprocessor1960', 'unixbecamethebasis', 'mainframes1950']"
3,A.2.1 Dedicated Computer Systems,1045,A.2 Early Systems,"[('ingtheprogrammingtaskmucheasierbuttheoperationofthecomputermore', 0.4066), ('purposecomputerwas', 0.3409), ('writeaprogramandthenwouldoperateitdirectlyfromtheoperator', 0.3218), ('theprogramwouldbeloadedmanuallyintomemoryfromthefrontpanel', 0.3088), ('1951', 0.293)]",[]
3,A.2.2 Shared Computer Systems,1046,A.2.1 Dedicated Computer Systems,"[('jobswithsimilarneedswerebatchedtogetherandrunthroughthe', 0.4813), ('compilertape', 0.4737), ('immediatelywiththenextjobbutlefttheprogrammerwiththemoredifficult', 0.4524), ('assembler', 0.4241), ('programmer', 0.4188)]","['jobswithsimilarneedswerebatchedtogetherandrunthroughthe', 'compilertape', 'immediatelywiththenextjobbutlefttheprogrammerwiththemoredifficult']"
3,A.2.3 Overlapped I/O,1049,A.2.2 Shared Computer Systems,"[('improvementsintechnologyresulted', 0.4692), ('readingfromcardreadersandwritingtolineprintersorcardpunches', 0.411), ('itwastakendownandcarriedovertothecomputer', 0.4017), ('andthecontentsofthetapewereprintedlater', 0.3119), ('ontoamagnetictapeviaaseparatedevice', 0.2803)]",['improvementsintechnologyresulted']
2,A.3 Atlas,1051,A.2 Early Systems,"[('systemtoschedulejobsaccordingtotheavailabilityofperipheraldevices', 0.4911), ('demandpagingwasusedtotransferinformation', 0.4302), ('thespoolermaybereadingtheinputofonejobwhile', 0.4139), ('cpuintervention', 0.4027), ('inputjobfromaremotecardreader', 0.3795)]",['systemtoschedulejobsaccordingtotheavailabilityofperipheraldevices']
2,A.4 XDS-940,1052,A.3 Atlas,"[('eachpagewasmadeupof2', 0.5257), ('t2timeunitslater', 0.4725), ('callinstructionwasaddedtotheuser', 0.438), ('nextreferenceisexpectedtobe', 0.4292), ('instructionwasusedtocreatenewresources', 0.423)]","['eachpagewasmadeupof2', 't2timeunitslater']"
2,A.5 THE,1053,A.4 XDS-940,"[('fiveuserprocesseswerecreatedthatserved', 0.4807), ('thelowerlevelsofthedesignwereimplementedinmicrocode', 0.4726), ('eindhoveninthenetherlandsinthemid', 0.4594), ('sincethesystemwaslimitedanduserprogramscouldbewrittenonlyin', 0.4524), ('memorymanagementwaslimitedbythelackofhardwaresupport', 0.4325)]","['fiveuserprocesseswerecreatedthatserved', 'thelowerlevelsofthedesignwereimplementedinmicrocode', 'eindhoveninthenetherlandsinthemid', 'sincethesystemwaslimitedanduserprogramscouldbewrittenonlyin']"
2,A.6 RC 4000,1053,A.5 THE,"[('fiveuserprocesseswerecreatedthatserved', 0.4807), ('thelowerlevelsofthedesignwereimplementedinmicrocode', 0.4726), ('eindhoveninthenetherlandsinthemid', 0.4594), ('sincethesystemwaslimitedanduserprogramscouldbewrittenonlyin', 0.4524), ('memorymanagementwaslimitedbythelackofhardwaresupport', 0.4325)]","['fiveuserprocesseswerecreatedthatserved', 'thelowerlevelsofthedesignwereimplementedinmicrocode', 'eindhoveninthenetherlandsinthemid', 'sincethesystemwaslimitedanduserprogramscouldbewrittenonlyin']"
2,A.7 CTSS,1054,A.6 RC 4000,"[('wereprovidedwithasetofinteractiv', 0.5258), ('inputcharacterwouldinterruptthesystemandtransfertoadevicedriver', 0.5248), ('devicedriverwouldcreateamessagefromtheinputcharacterandsendittoa', 0.5121), ('cesswouldwritetoaterminalbysendi', 0.5044), ('thedevelopersprovidedtwoadditionalcommu', 0.4963)]","['wereprovidedwithasetofinteractiv', 'inputcharacterwouldinterruptthesystemandtransfertoadevicedriver', 'devicedriverwouldcreateamessagefromtheinputcharacterandsendittoa', 'cesswouldwritetoaterminalbysendi', 'thedevelopersprovidedtwoadditionalcommu']"
2,A.8 MULTICS,1055,A.7 CTSS,"[('ibmcomputers', 0.4029), ('extendedtoamultiprocessorsystem', 0.357), ('ibm7090', 0.3194), ('vastfilesystemofsharedprogramsand', 0.3192), ('thesegmentedvirtualaddressspacewasmergedintothefilesystem', 0.3178)]",[]
2,A.9 IBM OS/360,1055,A.8 MULTICS,"[('ibmcomputers', 0.4029), ('extendedtoamultiprocessorsystem', 0.357), ('ibm7090', 0.3194), ('vastfilesystemofsharedprogramsand', 0.3192), ('thesegmentedvirtualaddressspacewasmergedintothefilesystem', 0.3178)]",[]
2,A.10 TOPS-20,1057,A.9 IBM OS/360,"[('startingin1981andcontinuingdevelopmentuntil2000', 0.4189), ('thesystemsevolvedintomoreadvancedsystemsascomputer', 0.3816), ('computerstoconcentrate', 0.3717), ('memoryandranonlyoneprogramatatime', 0.3559), ('thenpersonalcomputers', 0.3392)]",[]
2,A.11 CP/M and MS/DOS,1057,A.10 TOPS-20,"[('startingin1981andcontinuingdevelopmentuntil2000', 0.4189), ('thesystemsevolvedintomoreadvancedsystemsascomputer', 0.3816), ('computerstoconcentrate', 0.3717), ('memoryandranonlyoneprogramatatime', 0.3559), ('thenpersonalcomputers', 0.3392)]",[]
2,A.12 Macintosh Operating System and Windows,1058,A.11 CP/M and MS/DOS,"[('computerwasarguablythefirstcomputerwitha', 0.524), ('personalcomputersbecameaspowerfulasthosesystemsandmoreuse', 0.3619), ('osranonlyonapplecomputersandslowlywaseclipsed', 0.3601), ('thathadpreviouslybeenfoundonlyonmainframesandminicomputers', 0.3542), ('macintosh', 0.3426)]",['computerwasarguablythefirstcomputerwitha']
2,A.13 Mach,1058,A.12 Macintosh Operating System and Windows,"[('computerwasarguablythefirstcomputerwitha', 0.524), ('personalcomputersbecameaspowerfulasthosesystemsandmoreuse', 0.3619), ('osranonlyonapplecomputersandslowlywaseclipsed', 0.3601), ('thathadpreviouslybeenfoundonlyonmainframesandminicomputers', 0.3542), ('macintosh', 0.3426)]",['computerwasarguablythefirstcomputerwitha']
2,A.14 Capability-based Systems—Hydra and CAP,1060,A.13 Mach,"[('applecontinuestosupportandmaintainthe', 0.5361), ('gnu', 0.4837), ('onbehalfofanyprocessthatholdsarighttoexecutetheprocedure', 0.4395), ('basedprotectionsystemthatprovidesconsiderableflex', 0.435), ('definedrightsisperformedsolelybytheuser', 0.4285)]","['applecontinuestosupportandmaintainthe', 'gnu']"
3,A.14.1 Hydra,1060,A.14 Capability-based Systems—Hydra and CAP,"[('applecontinuestosupportandmaintainthe', 0.5361), ('gnu', 0.4837), ('onbehalfofanyprocessthatholdsarighttoexecutetheprocedure', 0.4395), ('basedprotectionsystemthatprovidesconsiderableflex', 0.435), ('definedrightsisperformedsolelybytheuser', 0.4285)]","['applecontinuestosupportandmaintainthe', 'gnu']"
3,A.14.2 Cambridge CAP System,1062,A.14.1 Hydra,"[('protectedprocedureisaprotectionbreakdownofthesubsystemforwhichthat', 0.4866), ('themultipleprocessesweresurprisinglywelldesigned', 0.4314), ('thisprivilegeisstillsubjecttotypeverificationtoensure', 0.4287), ('andimplementingprotectionpoliciescommensuratewiththerequirementsof', 0.4273), ('thisfacilitycannotsimplystudyareferencemanual', 0.4194)]",['protectedprocedureisaprotectionbreakdownofthesubsystemforwhichthat']
2,A.15 Other Systems,1062,A.14 Capability-based Systems—Hydra and CAP,"[('protectedprocedureisaprotectionbreakdownofthesubsystemforwhichthat', 0.4866), ('themultipleprocessesweresurprisinglywelldesigned', 0.4314), ('thisprivilegeisstillsubjecttotypeverificationtoensure', 0.4287), ('andimplementingprotectionpoliciescommensuratewiththerequirementsof', 0.4273), ('thisfacilitycannotsimplystudyareferencemanual', 0.4194)]",['protectedprocedureisaprotectionbreakdownofthesubsystemforwhichthat']
2,Further Reading,1063,A.15 Other Systems,"[('adescriptionoftheapplemacintoshappearsin', 0.6364), ('loomsandcalculatorsaredescribedin', 0.6279), ('burroughscomputerfamilyaswellasthe', 0.6039), ('systemsthathadmorefeatures', 0.5789), ('supportednewerhardware', 0.5654)]","['adescriptionoftheapplemacintoshappearsin', 'loomsandcalculatorsaredescribedin', 'burroughscomputerfamilyaswellasthe', 'systemsthathadmorefeatures', 'supportednewerhardware']"
2,Bibliography,1064,Further Reading,"[('unixdevel', 0.4938), ('macintosh', 0.4265), ('apple', 0.4258), ('ieee', 0.3832), ('1986', 0.3817)]",['unixdevel']
1,Appendix B Windows,1067,Appendix A Influential Operating Systems,"[('ibmcooperatedtodevelopthe', 0.4691), ('amd64instructionsetarchitectures', 0.4467), ('microsoft', 0.4427), ('microsoftand', 0.4133), ('microprocessors', 0.3616)]",['ibmcooperatedtodevelopthe']
2,B.1 History,1067,Appendix B Windows,"[('ibmcooperatedtodevelopthe', 0.4691), ('amd64instructionsetarchitectures', 0.4467), ('microsoft', 0.4427), ('microsoftand', 0.4133), ('microprocessors', 0.3616)]",['ibmcooperatedtodevelopthe']
2,B.2 Design Principles,1069,B.1 History,"[('windows7securitygoalsrequiredmorethanjustadherencetothedesignstan', 0.5576), ('dynamicdevicesupport', 0.5469), ('aerointerfacelookontopofthewindowsdirectxgraphicsoftware', 0.5308), ('cpusfrombothintelandamd', 0.5124), ('desktopeditionsof', 0.5092)]","['windows7securitygoalsrequiredmorethanjustadherencetothedesignstan', 'dynamicdevicesupport', 'aerointerfacelookontopofthewindowsdirectxgraphicsoftware', 'cpusfrombothintelandamd', 'desktopeditionsof']"
